pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,docName,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,lSize,lnNo,lWhiteSpaces,wordPosition,left_startX,left_startY,left_endX,left_endY,left_w,left_h,left_fntSize,left_txtColor,left_txtFnt,left_topMargin,left_bottomMargin,left_leftMargin,left_rightMargin,left_wordPosition,left_txt,right_startX,right_startY,right_endX,right_endY,right_w,right_h,right_fntSize,right_txtColor,right_txtFnt,right_topMargin,right_bottomMargin,right_leftMargin,right_rightMargin,right_wordPosition,right_txt,bottom_startX,bottom_startY,bottom_endX,bottom_endY,bottom_w,bottom_h,bottom_fntSize,bottom_txtColor,bottom_txtFnt,bottom_topMargin,bottom_bottomMargin,bottom_leftMargin,bottom_rightMargin,bottom_wordPosition,bottom_txt,top_startX,top_startY,top_endX,top_endY,top_w,top_h,top_fntSize,top_txtColor,top_txtFnt,top_topMargin,top_bottomMargin,top_leftMargin,top_rightMargin,top_wordPosition,top_txt,txt,label
1,436.63,519.07,469.69,525.17,33.06,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,519.07,266.83,436.63,142.31,31,20,3,3,362,519.51,400.14,525.61,38.14,6.1,9.163200378,-16777216,ArialMT,519.51,266.39,362,211.86,2,38265,488.52,519.07,526.66,525.17,38.14,6.1,9.163200378,-16777216,ArialMT,519.07,266.83,488.52,85.34,4,45152.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6887.7,
1,488.52,519.07,526.66,525.17,38.14,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,519.07,266.83,488.52,85.34,31,20,3,4,436.63,519.07,469.69,525.17,33.06,6.1,9.163200378,-16777216,ArialMT,519.07,266.83,436.63,142.31,3,6887.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.52,539.5,526.66,545.6,38.14,6.1,9.163200378,-16777216,ArialMT,539.5,246.4,488.52,85.34,10,38265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45152.7,
1,47.58,539.4,69.06,545.82,21.48,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.4,246.18,47.58,542.94,62,21,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42,539.4,101.79,545.82,30.37,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,71.42,510.21,2,Invoice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Total,
1,71.42,539.4,101.79,545.82,30.37,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.4,246.18,71.42,510.21,62,21,9,2,47.58,539.4,69.06,545.82,21.48,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,47.58,542.94,1,Total,104.09,539.4,137.09,545.82,33,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,104.09,474.91,3,amount,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Invoice,
1,104.09,539.4,137.09,545.82,33,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.4,246.18,104.09,474.91,62,21,9,3,71.42,539.4,101.79,545.82,30.37,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,71.42,510.21,2,Invoice,139.4,539.4,147.39,545.82,7.99,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,139.4,464.61,4,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,amount,
1,139.4,539.4,147.39,545.82,7.99,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.4,246.18,139.4,464.61,62,21,9,4,104.09,539.4,137.09,545.82,33,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,104.09,474.91,3,amount,149.67,539.4,175.79,545.82,26.12,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,149.67,436.21,5,words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,in,
1,149.67,539.4,175.79,545.82,26.12,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.4,246.18,149.67,436.21,62,21,9,5,139.4,539.4,147.39,545.82,7.99,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,139.4,464.61,4,in,352.84,539.18,374.32,545.6,21.48,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,352.84,237.68,6,Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,words,
1,352.84,539.18,374.32,545.6,21.48,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.18,246.4,352.84,237.68,62,21,9,6,149.67,539.4,175.79,545.82,26.12,6.42,10.15680027,-16777216,Calibri-Bold,539.4,246.18,149.67,436.21,5,words,376.67,539.18,410.88,545.6,34.21,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,376.67,201.12,7,Amount,352.84,553.42,372.63,559.84,19.79,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,352.84,239.37,1,Add:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Total,
1,376.67,539.18,410.88,545.6,34.21,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.18,246.4,376.67,201.12,62,21,9,7,352.84,539.18,374.32,545.6,21.48,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,352.84,237.68,6,Total,413.19,539.18,441.05,545.6,27.86,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,413.19,170.95,8,before,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amount,
1,413.19,539.18,441.05,545.6,27.86,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.18,246.4,413.19,170.95,62,21,9,8,376.67,539.18,410.88,545.6,34.21,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,376.67,201.12,7,Amount,443.34,539.18,458.05,545.6,14.71,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,443.34,153.95,9,Tax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,before,
1,443.34,539.18,458.05,545.6,14.71,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,539.18,246.4,443.34,153.95,62,21,9,9,413.19,539.18,441.05,545.6,27.86,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,413.19,170.95,8,before,488.52,539.5,526.66,545.6,38.14,6.1,9.163200378,-16777216,ArialMT,539.5,246.4,488.52,85.34,10,38265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tax,
1,488.52,539.5,526.66,545.6,38.14,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,539.5,246.4,488.52,85.34,62,21,9,10,443.34,539.18,458.05,545.6,14.71,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,443.34,153.95,9,Tax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.52,519.07,526.66,525.17,38.14,6.1,9.163200378,-16777216,ArialMT,519.07,266.83,488.52,85.34,4,45152.7,38265,
1,352.84,553.42,372.63,559.84,19.79,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,553.42,232.16,352.84,239.37,24,22,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.91,553.42,393.94,559.84,19.03,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,374.91,218.06,2,IGST,352.84,566.78,380.26,573.2,27.42,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,352.84,231.74,10,Round,352.84,539.18,374.32,545.6,21.48,6.42,10.15680027,-16777216,Calibri-Bold,539.18,246.4,352.84,237.68,6,Total,Add:,
1,374.91,553.42,393.94,559.84,19.03,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,553.42,232.16,374.91,218.06,24,22,5,2,352.84,553.42,372.63,559.84,19.79,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,352.84,239.37,1,Add:,396.31,553.42,405.42,559.84,9.11,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,396.31,206.58,3,@,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGST,
1,396.31,553.42,405.42,559.84,9.11,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,553.42,232.16,396.31,206.58,24,22,5,3,374.91,553.42,393.94,559.84,19.03,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,374.91,218.06,2,IGST,407.78,553.42,418.11,559.84,10.33,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,407.78,193.89,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,@,
1,407.78,553.42,418.11,559.84,10.33,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,553.42,232.16,407.78,193.89,24,22,5,4,396.31,553.42,405.42,559.84,9.11,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,396.31,206.58,3,@,420.47,553.42,427.87,559.84,7.4,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,420.47,184.13,5,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,
1,420.47,553.42,427.87,559.84,7.4,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,553.42,232.16,420.47,184.13,24,22,5,5,407.78,553.42,418.11,559.84,10.33,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,407.78,193.89,4,18,491.06,553.74,524.11,559.84,33.05,6.1,9.163200378,-16777216,ArialMT,553.74,232.16,491.06,87.89,6,6887.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,%,
1,491.06,553.74,524.11,559.84,33.05,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,553.74,232.16,491.06,87.89,24,22,5,6,420.47,553.42,427.87,559.84,7.4,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,420.47,184.13,5,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6887.7,
1,47.58,565.88,68.5,571.98,20.92,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,47.58,543.5,65,23,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.78,565.88,88.02,571.98,17.24,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,70.78,523.98,2,Five,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forty,
1,70.78,565.88,88.02,571.98,17.24,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,70.78,523.98,65,23,11,2,47.58,565.88,68.5,571.98,20.92,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,47.58,543.5,1,Forty,90.55,565.88,131.43,571.98,40.88,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,90.55,480.57,3,Thousand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Five,
1,90.55,565.88,131.43,571.98,40.88,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,90.55,480.57,65,23,11,3,70.78,565.88,88.02,571.98,17.24,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,70.78,523.98,2,Five,133.97,565.88,151.31,571.98,17.34,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,133.97,460.69,4,One,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thousand,
1,133.97,565.88,151.31,571.98,17.34,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,133.97,460.69,65,23,11,4,90.55,565.88,131.43,571.98,40.88,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,90.55,480.57,3,Thousand,153.85,565.88,188.98,571.98,35.13,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,153.85,423.02,5,Hundred,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,One,
1,153.85,565.88,188.98,571.98,35.13,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,153.85,423.02,65,23,11,5,133.97,565.88,151.31,571.98,17.34,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,133.97,460.69,4,One,191.52,565.88,197.63,571.98,6.11,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,191.52,414.37,6,&,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hundred,
1,191.52,565.88,197.63,571.98,6.11,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,191.52,414.37,65,23,11,6,153.85,565.88,188.98,571.98,35.13,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,153.85,423.02,5,Hundred,200.14,565.88,217.52,571.98,17.38,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,200.14,394.48,7,Fifty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,&,
1,200.14,565.88,217.52,571.98,17.38,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,200.14,394.48,65,23,11,7,191.52,565.88,197.63,571.98,6.11,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,191.52,414.37,6,&,219.8,565.88,243.88,571.98,24.08,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,219.8,368.12,8,Three,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fifty,
1,219.8,565.88,243.88,571.98,24.08,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,219.8,368.12,65,23,11,8,200.14,565.88,217.52,571.98,17.38,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,200.14,394.48,7,Fifty,246.42,565.88,265.24,571.98,18.82,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,246.42,346.76,9,Only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Three,
1,246.42,565.88,265.24,571.98,18.82,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,565.88,220.02,246.42,346.76,65,23,11,9,219.8,565.88,243.88,571.98,24.08,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,219.8,368.12,8,Three,352.84,566.78,380.26,573.2,27.42,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,352.84,231.74,10,Round,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Only,
1,352.84,566.78,380.26,573.2,27.42,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,566.78,218.8,352.84,231.74,65,23,11,10,246.42,565.88,265.24,571.98,18.82,6.1,9.163200378,-16777216,ArialMT,565.88,220.02,246.42,346.76,9,Only,382.53,566.78,394.36,573.2,11.83,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,382.53,217.64,11,off,352.84,577.93,374.32,584.35,21.48,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,352.84,237.68,1,Total,352.84,553.42,372.63,559.84,19.79,6.42,10.15680027,-16777216,Calibri-Bold,553.42,232.16,352.84,239.37,1,Add:,Round,
1,382.53,566.78,394.36,573.2,11.83,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,566.78,218.8,382.53,217.64,65,23,11,11,352.84,566.78,380.26,573.2,27.42,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,352.84,231.74,10,Round,498.68,567.1,516.48,573.2,17.8,6.1,9.163200378,-16777216,ArialMT,567.1,218.8,498.68,95.52,12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,off,
1,498.68,567.1,516.48,573.2,17.8,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,567.1,218.8,498.68,95.52,65,23,11,12,382.53,566.78,394.36,573.2,11.83,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,382.53,217.64,11,off,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,
1,352.84,577.93,374.32,584.35,21.48,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,577.93,207.65,352.84,237.68,32,24,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.67,577.93,410.88,584.35,34.21,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,376.67,201.12,2,Amount,352.84,591.95,369.12,598.37,16.28,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,352.84,242.88,3,GST,352.84,566.78,380.26,573.2,27.42,6.42,10.15680027,-16777216,Calibri-Bold,566.78,218.8,352.84,231.74,10,Round,Total,
1,376.67,577.93,410.88,584.35,34.21,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,577.93,207.65,376.67,201.12,32,24,4,2,352.84,577.93,374.32,584.35,21.48,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,352.84,237.68,1,Total,413.19,577.93,433.59,584.35,20.4,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,413.19,178.41,3,after,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amount,
1,413.19,577.93,433.59,584.35,20.4,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,577.93,207.65,413.19,178.41,32,24,4,3,376.67,577.93,410.88,584.35,34.21,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,376.67,201.12,2,Amount,435.93,577.93,453.42,584.35,17.49,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,435.93,158.58,4,Tax:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,after,
1,435.93,577.93,453.42,584.35,17.49,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,577.93,207.65,435.93,158.58,32,24,4,4,413.19,577.93,433.59,584.35,20.4,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,413.19,178.41,3,after,488.52,578.25,526.66,584.35,38.14,6.1,9.163200378,-16777216,ArialMT,578.25,207.65,488.52,85.34,5,45153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tax:,
1,488.52,578.25,526.66,584.35,38.14,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,578.25,207.65,488.52,85.34,32,24,4,5,435.93,577.93,453.42,584.35,17.49,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,435.93,158.58,4,Tax:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45153,Amount
1,47.58,592.17,68.58,598.59,21,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,592.17,193.41,47.58,543.42,36,25,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88,592.17,99.99,598.59,29.11,6.42,10.15680027,-16777216,Calibri-Bold,592.17,193.41,70.88,512.01,2,Details,47.58,606.19,68.58,612.61,21,6.42,10.15680027,-16777216,Calibri-Bold,606.19,179.39,47.58,543.42,1,Bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bank,
1,70.88,592.17,99.99,598.59,29.11,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,592.17,193.41,70.88,512.01,36,25,6,2,47.58,592.17,68.58,598.59,21,6.42,10.15680027,-16777216,Calibri-Bold,592.17,193.41,47.58,543.42,1,Bank,352.84,591.95,369.12,598.37,16.28,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,352.84,242.88,3,GST,70.88,606.19,89.66,612.61,18.78,6.42,10.15680027,-16777216,Calibri-Bold,606.19,179.39,70.88,522.34,2,A/C:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Details,
1,352.84,591.95,369.12,598.37,16.28,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,591.95,193.63,352.84,242.88,36,25,6,3,70.88,592.17,99.99,598.59,29.11,6.42,10.15680027,-16777216,Calibri-Bold,592.17,193.41,70.88,512.01,2,Details,371.49,591.95,382.35,598.37,10.86,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,371.49,229.65,4,on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.84,577.93,374.32,584.35,21.48,6.42,10.15680027,-16777216,Calibri-Bold,577.93,207.65,352.84,237.68,1,Total,GST,
1,371.49,591.95,382.35,598.37,10.86,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,591.95,193.63,371.49,229.65,36,25,6,4,352.84,591.95,369.12,598.37,16.28,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,352.84,242.88,3,GST,384.62,591.95,418.21,598.37,33.59,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,384.62,193.79,5,Reverse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,on,
1,384.62,591.95,418.21,598.37,33.59,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,591.95,193.63,384.62,193.79,36,25,6,5,371.49,591.95,382.35,598.37,10.86,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,371.49,229.65,4,on,420.5,591.95,449.88,598.37,29.38,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,420.5,162.12,6,Charge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reverse,
1,420.5,591.95,449.88,598.37,29.38,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,591.95,193.63,420.5,162.12,36,25,6,6,384.62,591.95,418.21,598.37,33.59,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,384.62,193.79,5,Reverse,504.97,592.27,510.06,598.37,5.09,6.1,9.163200378,-16777216,ArialMT,592.27,193.63,504.97,101.94,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charge,
1,504.97,592.27,510.06,598.37,5.09,6.1,9.163200378,-16777216,ArialMT,alsecure.pdf,612,792,592.27,193.63,504.97,101.94,36,25,6,7,420.5,591.95,449.88,598.37,29.38,6.42,10.15680027,-16777216,Calibri-Bold,591.95,193.63,420.5,162.12,6,Charge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
1,47.58,606.19,68.58,612.61,21,6.42,10.15680027,-16777216,Calibri-Bold,alsecure.pdf,612,792,606.19,179.39,47.58,543.42,89,26,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88,606.19,89.66,612.61,18.78,6.42,10.15680027,-16777216,Calibri-Bold,606.19,179.39,70.88,522.34,2,A/C:,47.58,619.33,68.58,625.75,21,6.42,10.15680027,-16777216,Calibri-Bold,619.33,166.25,47.58,543.42,1,Bank,47.58,592.17,68.58,598.59,21,6.42,10.15680027,-16777216,Calibri-Bold,592.17,193.41,47.58,543.42,1,Bank,Bank,
